I_in, Z_lig, Z_met, nrot, met_r, met_CN, E_strain, G_solv, rdhE, rdhC
0.0, 2.0, 0.621, 6.0, 0.24, 480.4, 1.26, 0.455,0.0, 0.0, 0.0, 5.900000000000002, 36.44467592592592, 4.70324074074074, 0.0, 0.0, 0.0, 0.0, -1.2608796296296292, -0.8037037037037025, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0, 2.0, 0.745, 6.0, 0.15, 467.3, 1.43, 0.268,0.0, 0.0, 0.0, 5.900000000000002, 37.53092592592593, 0.4957407407407408, 0.0, 0.0, 0.0, 0.0, -0.8896296296296291, -0.30370370370370314, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0, 1.0, 1.15, 6.0, 0.01, 102.8, -1.52, 0.112,0.0, 0.0, 0.0, 5.900000000000002, 36.92262592592593, 2.85194074074074, 0.0, 0.0, 0.0, 0.0, -1.0975296296296289, -0.583703703703703, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0, 2.0, 1.013, 6.0, 0.02, 419.5, 1.1, 0.265,0.0, 0.0, 0.0, 5.900000000000002, 37.61782592592593, 0.1591407407407408, 0.0, 0.0, 0.0, 0.0, -0.8599296296296288, -0.2637037037037031, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0, 2.0, 0.741, 6.0, 0.17, 457.7, 1.11, 0.24,0.0, 0.0, 0.0, 5.900000000000002, 36.68606481481481, 3.768240740740741, 0.0, 0.0, 0.0, 0.0, -1.1783796296296292, -0.6925925925925918, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0, 2.0, 0.699, 6.0, 0.22, 473.2, 1.3, 0.264,0.0, 0.0, 0.0, 5.900000000000002, 36.56537037037037, 4.235740740740741, 0.0, 0.0, 0.0, 0.0, -1.219629629629629, -0.7481481481481471, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0, 2.0, 0.85, 6.0, 0.07, 420.7, 1.3, 0.218,0.0, 0.0, 0.0, 5.900000000000002, 36.927453703703705, 2.8332407407407407, 0.0, 0.0, 0.0, 0.0, -1.0958796296296291, -0.5814814814814808, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.004, 8.0, 2.89, 840.1, 4.78, 0.477,0.0, 0.0, 0.0, 56.74, 53.41242031997983, -1.3163323570168801, 23.15083333333333, 0.0, -2.869791666666666, -2.8014660493827166, 0.0, -9.020108024691357, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.183, 9.0, 2.97, 764.8, 4.19, 0.427,0.0, 0.0, 0.0, 56.74, 53.7383840388007, -2.401046075837743, 23.21333333333333, 0.0, -2.838541666666666, -2.690354938271605, 0.0, -8.966219135802469, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 0.745, 6.0, 2.88, 467.3, 1.43, 0.268,0.0, 0.0, 0.0, 56.74, 53.720274943310656, -2.3407842025699157, 23.20986111111111, 0.0, -2.840277777777777, -2.6965277777777783, 0.0, -8.969212962962963, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 0.231, 4.0, 4.3, 572.4, 5.43, 0.495,0.0, 0.0, 0.0, 56.74, 53.23132936507936, 0.0, 23.11611111111111, 0.0, -2.887152777777777, -2.863194444444445, 0.0, -9.050046296296294, 0.0, -0.7137136243386251, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.03, 8.0, 2.84, 829.4, 4.74, 0.471,0.0, 0.0, 0.0, 56.74, 53.48485670194003, -1.557379850088183, 23.164722222222224, 0.0, -2.8628472222222214, -2.776774691358025, 0.0, -9.008132716049381, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 0.712, 6.0, 3.43, 437.4, 2.05, 0.191,0.0, 0.0, 0.0, 56.74, 53.59351127488031, -1.9189510896951372, 23.185555555555556, 0.0, -2.8524305555555554, -2.739737654320988, 0.0, -8.99016975308642, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 1.075, 7.0, 2.51, 359.7, 1.24, 0.136,0.0, 0.0, 0.0, 56.74, 53.720274943310656, -2.3407842025699157, 23.20986111111111, 0.0, -2.840277777777777, -2.6965277777777783, 0.0, -8.969212962962963, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 0.741, 6.0, 2.89, 457.7, 1.11, 0.24,0.0, 0.0, 0.0, 56.74, 53.14983843537415, -0.44253519463340885, 23.10048611111111, 0.0, -2.894965277777777, -2.890972222222224, 0.0, -9.063518518518519, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.081, 9.0, 3.28, 806.6, 4.57, 0.475,0.0, 0.0, 0.0, 56.74, 53.59351127488031, -1.9189510896951372, 23.185555555555556, 0.0, -2.8524305555555554, -2.739737654320988, 0.0, -8.99016975308642, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 0.699, 6.0, 3.05, 473.2, 1.3, 0.264,0.0, 0.0, 0.0, 56.74, 53.06834750566894, -0.17135676492819307, 23.08486111111111, 0.0, -2.902777777777777, -2.9187500000000015, 0.0, -9.07699074074074, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.092, 9.0, 3.24, 803.1, 4.45, 0.48,0.0, 0.0, 0.0, 56.74, 53.62972946586042, -2.0394748362307884, 23.1925, 0.0, -2.848958333333333, -2.727391975308642, 0.0, -8.984182098765432, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 0.974, 8.0, 2.96, 840.1, 4.83, 0.484,0.0, 0.0, 0.0, 56.74, 53.33998393801965, -1.0752848639455788, 23.136944444444445, 0.0, -2.8767361111111107, -2.826157407407408, 0.0, -9.032083333333334, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.213, 9.0, 2.89, 751.7, 3.85, 0.41,0.0, 0.0, 0.0, 56.74, 53.774602229780804, -2.5215698223733938, 23.220277777777778, 0.0, -2.8350694444444446, -2.6780092592592597, 0.0, -8.96023148148148, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.043, 8.0, 2.81, 818.6, 4.69, 0.466,0.0, 0.0, 0.0, 56.74, 53.521074892920126, -1.6779035966238347, 23.171666666666667, 0.0, -2.859375, -2.7644290123456794, 0.0, -9.002145061728395, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 1.47, 9.0, 2.41, 298.8, 0.41, 0.127,0.0, 0.0, 0.0, 56.74, 53.8108204207609, -2.6420935689090457, 23.227222222222224, 0.0, -2.8315972222222214, -2.665663580246914, 0.0, -8.954243827160495, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.142, 9.0, 3.09, 783.9, 4.34, 0.456,0.0, 0.0, 0.0, 56.74, 53.7383840388007, -2.401046075837743, 23.21333333333333, 0.0, -2.838541666666666, -2.690354938271605, 0.0, -8.966219135802469, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.016, 8.0, 2.87, 835.3, 4.76, 0.474,0.0, 0.0, 0.0, 56.74, 53.44863851095994, -1.4368561035525325, 23.157777777777778, 0.0, -2.8663194444444446, -2.789120370370371, 0.0, -9.014120370370371, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.053, 8.0, 2.8, 812.6, 4.66, 0.47,0.0, 0.0, 0.0, 56.74, 53.55729308390022, -1.798427343159486, 23.17861111111111, 0.0, -2.855902777777777, -2.7520833333333337, 0.0, -8.996157407407408, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 0.988, 8.0, 2.93, 853.3, 4.8, 0.472,0.0, 0.0, 0.0, 56.74, 53.376202128999736, -1.1958086104812304, 23.14388888888889, 0.0, -2.8732638888888884, -2.8138117283950623, 0.0, -9.026095679012347, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 0.621, 6.0, 3.4, 480.4, 1.26, 0.455,0.0, 0.0, 0.0, 56.74, 52.986856575963714, 0.09982166477702181, 23.06923611111111, 0.0, -2.910590277777777, -2.946527777777779, 0.0, -9.090462962962963, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.115, 9.0, 3.17, 794.7, 4.39, 0.473,0.0, 0.0, 0.0, 56.74, 53.665947656840515, -2.159998582766441, 23.199444444444445, 0.0, -2.8454861111111107, -2.7150462962962965, 0.0, -8.978194444444444, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 0.679, 6.0, 3.13, 1019.4, 6.0, 0.89,0.0, 0.0, 0.0, 56.74, 53.23132936507936, -0.7137136243386251, 23.11611111111111, 0.0, -2.887152777777777, -2.863194444444445, 0.0, -9.050046296296294, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 2.0, 1.013, 6.0, 2.39, 419.5, 1.1, 0.265,0.0, 0.0, 0.0, 56.74, 53.77894841269841, -2.536032671957673, 23.22111111111111, 0.0, -2.8346527777777775, -2.676527777777778, 0.0, -8.959512962962963, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.0, 3.0, 1.163, 9.0, 3.03, 775.6, 4.25, 0.444,0.0, 0.0, 0.0, 56.74, 53.774602229780804, -2.5215698223733938, 23.220277777777778, 0.0, -2.8350694444444446, -2.6780092592592597, 0.0, -8.96023148148148, 0.0, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.679, 6.0, 5.16, 1019.4, 6.0, 0.89,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.05303476946334, -0.022222222222222587, 0.0, 0.1013888888888892, 0.2981481481481485, 0.11851851851851891, -1.3708871882086153, -0.1779809145880571, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.483, 6.0, 5.39, 1081.5, 7.01, 0.525,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.45627551020408, -1.3370370370370372, 0.0, 0.1361111111111113, 0.3598765432098767, 0.18024691358024714, -1.234776077097504, -0.11625251952632887, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 1.278, 8.0, 1.46, 329.8, 0.75, 0.12,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.66273476946334, -2.0102222222222217, 0.0, 0.15388888888888919, 0.39148148148148176, 0.21185185185185218, -1.1650871882086151, -0.08464758125472382, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 0.712, 6.0, 3.39, 437.4, 2.05, 0.191,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.45627551020408, -1.3370370370370372, 0.0, 0.1361111111111113, 0.3598765432098767, 0.18024691358024714, -1.234776077097504, -0.11625251952632887, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 0.745, 6.0, 3.11, 467.3, 1.43, 0.268,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.59740976946334, -1.797222222222222, 0.0, 0.1482638888888892, 0.38148148148148175, 0.20185185185185217, -1.1871371882086152, -0.09464758125472383, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.596, 6.0, 4.83, 1079.1, 5.9, 0.77,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.50668060279666, -1.5013888888888887, 0.0, 0.1404513888888892, 0.3675925925925929, 0.18796296296296333, -1.217762188208615, -0.10853647014361267, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.759, 6.0, 3.07, 907.0, 7.1, 0.735,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.50668060279666, -1.5013888888888887, 0.0, 0.1404513888888892, 0.3675925925925929, 0.18796296296296333, -1.217762188208615, -0.10853647014361267, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.974, 8.0, 2.32, 840.1, 4.83, 0.484,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.174006991685566, -0.4166666666666672, 0.0, 0.11180555555555571, 0.3166666666666669, 0.1370370370370373, -1.3300538548752818, -0.15946239606953871, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 1.131, 9.0, 2.03, 795.8, 4.38, 0.446,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.57724773242631, -1.7314814814814818, 0.0, 0.14652777777777803, 0.3783950617283953, 0.19876543209876574, -1.1939427437641708, -0.09773400100781027, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 1.092, 9.0, 2.1, 803.1, 4.45, 0.48,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.49659958427815, -1.4685185185185188, 0.0, 0.13958333333333361, 0.3660493827160496, 0.18641975308642, -1.221164965986393, -0.110079680020156, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 0.77, 6.0, 3.01, 439.8, 1.41, 0.23,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.05303476946334, -0.022222222222222587, 0.0, 0.1013888888888892, 0.2981481481481485, 0.11851851851851891, -1.3708871882086153, -0.1779809145880571, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 0.741, 6.0, 3.33, 457.7, 1.11, 0.24,0.0, 10.902924932081056, 0.0, 17.200000000000003, 52.96230560279666, 0.273611111111111, 0.0, 0.0935763888888892, 0.28425925925925943, 0.10462962962962985, -1.401512188208615, -0.19186980347694615, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 1.47, 9.0, 1.43, 298.8, 0.41, 0.127,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.69821995464852, -2.125925925925926, 0.0, 0.15694444444444478, 0.3969135802469139, 0.21728395061728434, -1.1531094104308375, -0.07921548248929167, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.596, 6.0, 5.08, 958.4, 5.2, 0.751,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.23449310279666, -0.6138888888888889, 0.0, 0.1170138888888892, 0.3259259259259262, 0.1462962962962966, -1.3096371882086153, -0.15020313681027941, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 2.0, 1.316, 8.0, 1.56, 340.1, 2.05, 0.395,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.61757180650038, -1.8629629629629632, 0.0, 0.15000000000000013, 0.3845679012345682, 0.2049382716049386, -1.1803316326530602, -0.0915611615016374, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-1.0, 3.0, 0.843, 6.0, 2.79, 951.2, 4.6, 0.67,0.0, 10.902924932081056, 0.0, 17.200000000000003, 53.60466810279668, -1.8208888888888886, 0.0, 0.14888888888888907, 0.3825925925925928, 0.20296296296296323, -1.1846871882086156, -0.09353647014361277, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
