
0.0, 0.0, 0.0, 34.14, 0.0, 0.0, 21.840910336356764, 0.0, 0.604351851851852, -0.20189531368102753, 8.83515164399093, 0.003981481481481364, 1.4175, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 93.06, 9.826768707482994, 0.0, 20.58018450281347, 16.847766387419163, 0.0, -1.834837700512302, 6.259791194255479, 0.0, -1.01300642479214, 0.0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
