I_in, Z_lig, Z_met, nrot, met_r, met_CN, E_strain, G_solv, rdhE, rdhC
0.0, 2.0, 0.699, 6.0, 3.01, 473.2, 1.3, 0.264,5.6473683133128025, 0.0, 0.0, 34.2, 53.333333333333336, -0.27083333333333304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.8125, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
